48, Bonjibod, 2018-11-15 15:38:50, Assessment - DETAILS, tbl_assessment_details, ADD, 1696
47, Sarabia, 2019-01-15 14:34:53, Assessment - ASSESSED, tbl_assessment_fees, ADD, 1835
47, Sarabia, 2019-01-15 14:34:53, Ready to Assess - DONE, tbl_ready_to_assess, UPDATE, 1835
48, Bonjibod, 2019-01-15 14:34:56, Assessment - DETAILS, tbl_assessment_details, ADD, 1047
48, Bonjibod, 2019-01-15 14:34:56, Business Lines, tbl_application_business_line, UPDATE, 1047
48, Bonjibod, 2019-01-15 14:34:57, Application - EMPLOYEES, tbl_application_form, UPDATE, 1047
48, Bonjibod, 2019-01-15 14:36:43, Assessment - ASSESSED, tbl_assessment, ADD, 1047
48, Bonjibod, 2019-01-15 14:36:43, Assessment - ASSESSED, tbl_assessment_fees, ADD, 1047
48, Bonjibod, 2019-01-15 14:36:44, Billing, tbl_billing_fees, ADD, 1047
48, Bonjibod, 2019-01-15 14:36:45, Ready to Assess - DONE, tbl_ready_to_assess, UPDATE, 1047
79, ROSANO, 2019-01-15 14:39:54, Assessment - APPROVED, tbl_assessment, UPDATE, 1047
79, ROSANO, 2019-01-15 14:39:55, Assessment - APPROVED, tbl_assessment, UPDATE, 1047
70, Bermejo, 2019-01-15 14:47:21, Assessment - APPROVED, tbl_assessment, UPDATE, 1835
47, Sarabia, 2019-01-15 14:51:27, Assessment - ASSESSED, tbl_assessment_fees, UPDATE, 1556
79, ROSANO, 2019-01-15 14:51:37, Assessment - DETAILS, tbl_assessment_details, UPDATE, 899
79, ROSANO, 2019-01-15 14:51:37, Business Lines, tbl_application_business_line, UPDATE, 899
79, ROSANO, 2019-01-15 14:51:37, Application - EMPLOYEES, tbl_application_form, UPDATE, 899
70, Bermejo, 2019-01-15 14:52:59, Assessment - ASSESSED, tbl_assessment, ADD, 164
70, Bermejo, 2019-01-15 14:52:59, Assessment - ASSESSED, tbl_assessment_fees, ADD, 164
70, Bermejo, 2019-01-15 14:52:59, Billing, tbl_billing_fees, ADD, 164
70, Bermejo, 2019-01-15 14:53:00, Ready to Assess - DONE, tbl_ready_to_assess, UPDATE, 164
70, Bermejo, 2019-01-15 14:54:16, Assessment - APPROVED, tbl_assessment, UPDATE, 164
70, Bermejo, 2019-01-15 14:55:07, Assessment - APPROVED, tbl_assessment, UPDATE, 1556
52, Pabalan, 2019-01-15 14:57:15, Assessment - ASSESSED, tbl_assessment, ADD, 899
52, Pabalan, 2019-01-15 14:57:16, Assessment - ASSESSED, tbl_assessment_fees, ADD, 899
52, Pabalan, 2019-01-15 14:57:16, Billing, tbl_billing_fees, ADD, 899
52, Pabalan, 2019-01-15 14:57:16, Ready to Assess - DONE, tbl_ready_to_assess, UPDATE, 899
70, Bermejo, 2019-01-15 14:58:06, Assessment - DETAILS, tbl_assessment_details, UPDATE, 707
70, Bermejo, 2019-01-15 14:58:06, Business Lines, tbl_application_business_line, UPDATE, 707
70, Bermejo, 2019-01-15 14:58:06, Application - EMPLOYEES, tbl_application_form, UPDATE, 707
70, Bermejo, 2019-01-15 14:58:22, Assessment - DETAILS, tbl_assessment_details, UPDATE, 707
70, Bermejo, 2019-01-15 14:58:23, Business Lines, tbl_application_business_line, UPDATE, 707
70, Bermejo, 2019-01-15 14:58:23, Application - EMPLOYEES, tbl_application_form, UPDATE, 707
48, Bonjibod, 2019-01-15 15:00:23, Assessment - DETAILS, tbl_assessment_details, ADD, 1398
48, Bonjibod, 2019-01-15 15:00:23, Business Lines, tbl_application_business_line, UPDATE, 1398
48, Bonjibod, 2019-01-15 15:00:23, Application - EMPLOYEES, tbl_application_form, UPDATE, 1398
48, Bonjibod, 2019-01-15 15:00:30, Assessment - ASSESSED, tbl_assessment, ADD, 1398
48, Bonjibod, 2019-01-15 15:00:30, Assessment - ASSESSED, tbl_assessment_fees, ADD, 1398
48, Bonjibod, 2019-01-15 15:00:30, Billing, tbl_billing_fees, ADD, 1398
48, Bonjibod, 2019-01-15 15:00:30, Ready to Assess - DONE, tbl_ready_to_assess, UPDATE, 1398
79, ROSANO, 2019-01-15 15:00:44, Assessment - APPROVED, tbl_assessment, UPDATE, 899
79, ROSANO, 2019-01-15 15:00:45, Assessment - APPROVED, tbl_assessment, UPDATE, 899
79, ROSANO, 2019-01-15 15:01:03, Assessment - APPROVED, tbl_assessment, UPDATE, 1398
79, ROSANO, 2019-01-15 15:01:04, Assessment - APPROVED, tbl_assessment, UPDATE, 1398
70, Bermejo, 2019-01-15 15:01:41, Assessment - ASSESSED, tbl_assessment, ADD, 707
70, Bermejo, 2019-01-15 15:01:41, Assessment - ASSESSED, tbl_assessment_fees, ADD, 707
70, Bermejo, 2019-01-15 15:01:41, Billing, tbl_billing_fees, ADD, 707
70, Bermejo, 2019-01-15 15:01:41, Ready to Assess - DONE, tbl_ready_to_assess, UPDATE, 707
70, Bermejo, 2019-01-15 15:02:08, Assessment - APPROVED, tbl_assessment, UPDATE, 707
70, Bermejo, 2019-01-15 15:02:10, Assessment - APPROVED, tbl_assessment, UPDATE, 707
52, Pabalan, 2019-01-15 15:03:35, Assessment - DETAILS, tbl_assessment_details, ADD, 114
52, Pabalan, 2019-01-15 15:03:35, Business Lines, tbl_application_business_line, UPDATE, 114
52, Pabalan, 2019-01-15 15:03:36, Application - EMPLOYEES, tbl_application_form, UPDATE, 114
52, Pabalan, 2019-01-15 15:03:47, Assessment - ASSESSED, tbl_assessment, ADD, 114
52, Pabalan, 2019-01-15 15:03:47, Assessment - ASSESSED, tbl_assessment_fees, ADD, 114
52, Pabalan, 2019-01-15 15:03:48, Billing, tbl_billing_fees, ADD, 114
52, Pabalan, 2019-01-15 15:03:48, Ready to Assess - DONE, tbl_ready_to_assess, UPDATE, 114
47, Sarabia, 2019-01-15 15:03:51, Assessment - DETAILS, tbl_assessment_details, ADD, 923
47, Sarabia, 2019-01-15 15:03:52, Business Lines, tbl_application_business_line, UPDATE, 923
47, Sarabia, 2019-01-15 15:03:52, Application - EMPLOYEES, tbl_application_form, UPDATE, 923
48, Bonjibod, 2019-01-15 15:06:58, Assessment - DETAILS, tbl_assessment_details, ADD, 1390
48, Bonjibod, 2019-01-15 15:06:58, Business Lines, tbl_application_business_line, UPDATE, 1390
48, Bonjibod, 2019-01-15 15:06:58, Application - EMPLOYEES, tbl_application_form, UPDATE, 1390
48, Bonjibod, 2019-01-15 15:07:24, Assessment - ASSESSED, tbl_assessment, ADD, 1390
48, Bonjibod, 2019-01-15 15:07:25, Assessment - ASSESSED, tbl_assessment_fees, ADD, 1390
48, Bonjibod, 2019-01-15 15:07:25, Billing, tbl_billing_fees, ADD, 1390
48, Bonjibod, 2019-01-15 15:07:25, Ready to Assess - DONE, tbl_ready_to_assess, UPDATE, 1390
70, Bermejo, 2019-01-15 15:08:49, Assessment - APPROVED, tbl_assessment, UPDATE, 1390
70, Bermejo, 2019-01-15 15:09:23, Assessment - APPROVED, tbl_assessment, UPDATE, 114
70, Bermejo, 2019-01-15 15:12:47, Assessment - DETAILS, tbl_assessment_details, UPDATE, 453
70, Bermejo, 2019-01-15 15:12:47, Business Lines, tbl_application_business_line, UPDATE, 453
70, Bermejo, 2019-01-15 15:12:47, Application - EMPLOYEES, tbl_application_form, UPDATE, 453
70, Bermejo, 2019-01-15 15:13:45, Assessment - ASSESSED, tbl_assessment, ADD, 453
70, Bermejo, 2019-01-15 15:13:45, Assessment - ASSESSED, tbl_assessment_fees, ADD, 453
70, Bermejo, 2019-01-15 15:13:46, Billing, tbl_billing_fees, ADD, 453
70, Bermejo, 2019-01-15 15:13:58, Ready to Assess - DONE, tbl_ready_to_assess, UPDATE, 453
70, Bermejo, 2019-01-15 15:15:05, Assessment - APPROVED, tbl_assessment, UPDATE, 453
52, Pabalan, 2019-01-15 15:20:12, Assessment - DETAILS, tbl_assessment_details, ADD, 1830
52, Pabalan, 2019-01-15 15:20:16, Business Lines, tbl_application_business_line, UPDATE, 1830
52, Pabalan, 2019-01-15 15:20:16, Application - EMPLOYEES, tbl_application_form, UPDATE, 1830
70, Bermejo, 2019-01-15 15:20:53, Assessment - ASSESSED, tbl_assessment, ADD, 313
70, Bermejo, 2019-01-15 15:20:53, Assessment - ASSESSED, tbl_assessment_fees, ADD, 313
70, Bermejo, 2019-01-15 15:20:54, Billing, tbl_billing_fees, ADD, 313
70, Bermejo, 2019-01-15 15:20:54, Ready to Assess - DONE, tbl_ready_to_assess, UPDATE, 313
52, Pabalan, 2019-01-15 15:21:12, Assessment - DETAILS, tbl_assessment_details, UPDATE, 1830
52, Pabalan, 2019-01-15 15:21:13, Business Lines, tbl_application_business_line, UPDATE, 1830
52, Pabalan, 2019-01-15 15:21:13, Application - EMPLOYEES, tbl_application_form, UPDATE, 1830
70, Bermejo, 2019-01-15 15:21:34, Assessment - APPROVED, tbl_assessment, UPDATE, 313
70, Bermejo, 2019-01-15 15:22:13, Assessment - APPROVED, tbl_assessment, UPDATE, 313
47, Sarabia, 2019-01-15 15:22:14, Assessment - DETAILS, tbl_assessment_details, UPDATE, 923
47, Sarabia, 2019-01-15 15:22:16, Business Lines, tbl_application_business_line, UPDATE, 923
47, Sarabia, 2019-01-15 15:22:16, Application - EMPLOYEES, tbl_application_form, UPDATE, 923
47, Sarabia, 2019-01-15 15:23:58, Assessment - ASSESSED, tbl_assessment, ADD, 923
47, Sarabia, 2019-01-15 15:23:58, Assessment - ASSESSED, tbl_assessment_fees, ADD, 923
47, Sarabia, 2019-01-15 15:23:58, Billing, tbl_billing_fees, ADD, 923
47, Sarabia, 2019-01-15 15:24:00, Ready to Assess - DONE, tbl_ready_to_assess, UPDATE, 923
52, Pabalan, 2019-01-15 15:24:21, Assessment - DETAILS, tbl_assessment_details, UPDATE, 1830
52, Pabalan, 2019-01-15 15:24:21, Business Lines, tbl_application_business_line, UPDATE, 1830
52, Pabalan, 2019-01-15 15:24:21, Application - EMPLOYEES, tbl_application_form, UPDATE, 1830
52, Pabalan, 2019-01-15 15:24:22, Assessment - DETAILS, tbl_assessment_details, UPDATE, 1830
52, Pabalan, 2019-01-15 15:24:24, Business Lines, tbl_application_business_line, UPDATE, 1830
52, Pabalan, 2019-01-15 15:24:24, Application - EMPLOYEES, tbl_application_form, UPDATE, 1830
52, Pabalan, 2019-01-15 15:30:12, Assessment - ASSESSED, tbl_assessment, ADD, 1830
52, Pabalan, 2019-01-15 15:30:12, Assessment - ASSESSED, tbl_assessment_fees, ADD, 1830
52, Pabalan, 2019-01-15 15:30:13, Billing, tbl_billing_fees, ADD, 1830
52, Pabalan, 2019-01-15 15:30:13, Ready to Assess - DONE, tbl_ready_to_assess, UPDATE, 1830
70, Bermejo, 2019-01-15 15:31:00, Assessment - APPROVED, tbl_assessment, UPDATE, 923
70, Bermejo, 2019-01-15 15:31:00, Assessment - APPROVED, tbl_assessment, UPDATE, 923
48, Bonjibod, 2019-01-15 15:32:07, Assessment - DETAILS, tbl_assessment_details, ADD, 693
48, Bonjibod, 2019-01-15 15:32:08, Business Lines, tbl_application_business_line, UPDATE, 693
48, Bonjibod, 2019-01-15 15:32:08, Application - EMPLOYEES, tbl_application_form, UPDATE, 693
79, ROSANO, 2019-01-15 15:33:08, Assessment - DETAILS, tbl_assessment_details, UPDATE, 793
79, ROSANO, 2019-01-15 15:33:08, Business Lines, tbl_application_business_line, UPDATE, 793
79, ROSANO, 2019-01-15 15:33:08, Application - EMPLOYEES, tbl_application_form, UPDATE, 793
70, Bermejo, 2019-01-15 15:34:31, Assessment - DETAILS, tbl_assessment_details, UPDATE, 404
70, Bermejo, 2019-01-15 15:34:37, Business Lines, tbl_application_business_line, UPDATE, 404
70, Bermejo, 2019-01-15 15:34:37, Application - EMPLOYEES, tbl_application_form, UPDATE, 404
70, Bermejo, 2019-01-15 15:34:38, Assessment - DETAILS, tbl_assessment_details, UPDATE, 404
70, Bermejo, 2019-01-15 15:34:38, Business Lines, tbl_application_business_line, UPDATE, 404
70, Bermejo, 2019-01-15 15:34:38, Application - EMPLOYEES, tbl_application_form, UPDATE, 404
70, Bermejo, 2019-01-15 15:34:38, Assessment - DETAILS, tbl_assessment_details, UPDATE, 404
70, Bermejo, 2019-01-15 15:34:38, Business Lines, tbl_application_business_line, UPDATE, 404
70, Bermejo, 2019-01-15 15:34:38, Application - EMPLOYEES, tbl_application_form, UPDATE, 404
70, Bermejo, 2019-01-15 15:34:48, Assessment - DETAILS, tbl_assessment_details, UPDATE, 404
70, Bermejo, 2019-01-15 15:34:48, Business Lines, tbl_application_business_line, UPDATE, 404
70, Bermejo, 2019-01-15 15:34:48, Application - EMPLOYEES, tbl_application_form, UPDATE, 404
70, Bermejo, 2019-01-15 15:36:09, Assessment - ASSESSED, tbl_assessment, ADD, 404
70, Bermejo, 2019-01-15 15:36:10, Assessment - ASSESSED, tbl_assessment_fees, ADD, 404
70, Bermejo, 2019-01-15 15:36:10, Billing, tbl_billing_fees, ADD, 404
70, Bermejo, 2019-01-15 15:36:10, Ready to Assess - DONE, tbl_ready_to_assess, UPDATE, 404
48, Bonjibod, 2019-01-15 15:36:11, Assessment - DETAILS, tbl_assessment_details, UPDATE, 693
48, Bonjibod, 2019-01-15 15:36:11, Business Lines, tbl_application_business_line, UPDATE, 693
48, Bonjibod, 2019-01-15 15:36:11, Application - EMPLOYEES, tbl_application_form, UPDATE, 693
70, Bermejo, 2019-01-15 15:36:28, Assessment - APPROVED, tbl_assessment, UPDATE, 404
48, Bonjibod, 2019-01-15 15:36:54, Assessment - ASSESSED, tbl_assessment, ADD, 693
48, Bonjibod, 2019-01-15 15:36:54, Assessment - ASSESSED, tbl_assessment_fees, ADD, 693
48, Bonjibod, 2019-01-15 15:36:55, Billing, tbl_billing_fees, ADD, 693
48, Bonjibod, 2019-01-15 15:36:55, Ready to Assess - DONE, tbl_ready_to_assess, UPDATE, 693
70, Bermejo, 2019-01-15 15:37:04, Assessment - APPROVED, tbl_assessment, UPDATE, 1830
70, Bermejo, 2019-01-15 15:37:06, Assessment - APPROVED, tbl_assessment, UPDATE, 1830
70, Bermejo, 2019-01-15 15:39:08, Assessment - APPROVED, tbl_assessment, UPDATE, 693
70, Bermejo, 2019-01-15 15:39:32, Assessment - APPROVED, tbl_assessment, UPDATE, 693
70, Bermejo, 2019-01-15 15:39:58, Assessment - APPROVED, tbl_assessment, UPDATE, 693
79, ROSANO, 2019-01-15 15:40:52, Assessment - DETAILS, tbl_assessment_details, UPDATE, 793
79, ROSANO, 2019-01-15 15:40:54, Business Lines, tbl_application_business_line, UPDATE, 793
79, ROSANO, 2019-01-15 15:40:54, Application - EMPLOYEES, tbl_application_form, UPDATE, 793
70, Bermejo, 2019-01-15 15:45:32, Assessment - DETAILS, tbl_assessment_details, UPDATE, 1150
70, Bermejo, 2019-01-15 15:45:44, Business Lines, tbl_application_business_line, UPDATE, 1150
70, Bermejo, 2019-01-15 15:45:44, Application - EMPLOYEES, tbl_application_form, UPDATE, 1150
70, Bermejo, 2019-01-15 15:45:45, Assessment - DETAILS, tbl_assessment_details, UPDATE, 1150
70, Bermejo, 2019-01-15 15:45:47, Business Lines, tbl_application_business_line, UPDATE, 1150
70, Bermejo, 2019-01-15 15:45:47, Application - EMPLOYEES, tbl_application_form, UPDATE, 1150
79, ROSANO, 2019-01-15 15:46:29, Assessment - DETAILS, tbl_assessment_details, UPDATE, 793
79, ROSANO, 2019-01-15 15:46:30, Business Lines, tbl_application_business_line, UPDATE, 793
79, ROSANO, 2019-01-15 15:46:31, Application - EMPLOYEES, tbl_application_form, UPDATE, 793
52, Pabalan, 2019-01-15 15:46:54, Assessment - DETAILS, tbl_assessment_details, UPDATE, 1608
52, Pabalan, 2019-01-15 15:46:54, Business Lines, tbl_application_business_line, UPDATE, 1608
52, Pabalan, 2019-01-15 15:46:54, Application - EMPLOYEES, tbl_application_form, UPDATE, 1608
52, Pabalan, 2019-01-15 15:47:17, Assessment - ASSESSED, tbl_assessment, ADD, 1608
52, Pabalan, 2019-01-15 15:47:17, Assessment - ASSESSED, tbl_assessment_fees, ADD, 1608
52, Pabalan, 2019-01-15 15:47:18, Billing, tbl_billing_fees, ADD, 1608
52, Pabalan, 2019-01-15 15:47:18, Ready to Assess - DONE, tbl_ready_to_assess, UPDATE, 1608
79, ROSANO, 2019-01-15 15:47:23, Assessment - ASSESSED, tbl_assessment, ADD, 793
79, ROSANO, 2019-01-15 15:47:23, Assessment - ASSESSED, tbl_assessment_fees, ADD, 793
79, ROSANO, 2019-01-15 15:47:24, Billing, tbl_billing_fees, ADD, 793
79, ROSANO, 2019-01-15 15:47:27, Ready to Assess - DONE, tbl_ready_to_assess, UPDATE, 793
70, Bermejo, 2019-01-15 15:48:13, Assessment - ASSESSED, tbl_assessment, ADD, 1150
70, Bermejo, 2019-01-15 15:48:13, Assessment - ASSESSED, tbl_assessment_fees, ADD, 1150
70, Bermejo, 2019-01-15 15:48:13, Billing, tbl_billing_fees, ADD, 1150
70, Bermejo, 2019-01-15 15:48:15, Ready to Assess - DONE, tbl_ready_to_assess, UPDATE, 1150
79, ROSANO, 2019-01-15 15:48:19, Assessment - APPROVED, tbl_assessment, UPDATE, 793
79, ROSANO, 2019-01-15 15:48:20, Assessment - APPROVED, tbl_assessment, UPDATE, 793
70, Bermejo, 2019-01-15 15:49:39, Assessment - APPROVED, tbl_assessment, UPDATE, 1150
70, Bermejo, 2019-01-15 15:51:39, Assessment - APPROVED, tbl_assessment, UPDATE, 1608
70, Bermejo, 2019-01-15 15:51:39, Assessment - APPROVED, tbl_assessment, UPDATE, 1608
70, Bermejo, 2019-01-15 15:51:39, Assessment - APPROVED, tbl_assessment, UPDATE, 1608
70, Bermejo, 2019-01-15 15:54:47, Assessment - DETAILS, tbl_assessment_details, UPDATE, 147
70, Bermejo, 2019-01-15 15:54:51, Business Lines, tbl_application_business_line, UPDATE, 147
70, Bermejo, 2019-01-15 15:54:55, Application - EMPLOYEES, tbl_application_form, UPDATE, 147
70, Bermejo, 2019-01-15 15:54:55, Assessment - DETAILS, tbl_assessment_details, UPDATE, 147
70, Bermejo, 2019-01-15 15:54:55, Business Lines, tbl_application_business_line, UPDATE, 147
70, Bermejo, 2019-01-15 15:54:55, Application - EMPLOYEES, tbl_application_form, UPDATE, 147
70, Bermejo, 2019-01-15 15:57:48, Assessment - ASSESSED, tbl_assessment, ADD, 147
70, Bermejo, 2019-01-15 15:57:50, Assessment - ASSESSED, tbl_assessment_fees, ADD, 147
70, Bermejo, 2019-01-15 15:57:52, Billing, tbl_billing_fees, ADD, 147
70, Bermejo, 2019-01-15 15:57:53, Ready to Assess - DONE, tbl_ready_to_assess, UPDATE, 147
70, Bermejo, 2019-01-15 15:59:02, Assessment - APPROVED, tbl_assessment, UPDATE, 147
70, Bermejo, 2019-01-15 15:59:06, Assessment - APPROVED, tbl_assessment, UPDATE, 147
47, Sarabia, 2019-01-15 16:08:49, Assessment - DETAILS, tbl_assessment_details, ADD, 402
47, Sarabia, 2019-01-15 16:08:59, Business Lines, tbl_application_business_line, UPDATE, 402
47, Sarabia, 2019-01-15 16:08:59, Application - EMPLOYEES, tbl_application_form, UPDATE, 402
47, Sarabia, 2019-01-15 16:13:02, Assessment - ASSESSED, tbl_assessment, ADD, 402
47, Sarabia, 2019-01-15 16:13:04, Assessment - ASSESSED, tbl_assessment_fees, ADD, 402
47, Sarabia, 2019-01-15 16:13:08, Billing, tbl_billing_fees, ADD, 402
47, Sarabia, 2019-01-15 16:13:09, Ready to Assess - DONE, tbl_ready_to_assess, UPDATE, 402
70, Bermejo, 2019-01-15 16:20:10, Assessment - APPROVED, tbl_assessment, UPDATE, 402
70, Bermejo, 2019-01-15 16:21:59, Assessment - DETAILS, tbl_assessment_details, UPDATE, 1531
70, Bermejo, 2019-01-15 16:21:59, Business Lines, tbl_application_business_line, UPDATE, 1531
70, Bermejo, 2019-01-15 16:21:59, Application - EMPLOYEES, tbl_application_form, UPDATE, 1531
48, Bonjibod, 2019-01-15 16:31:47, Assessment - DETAILS, tbl_assessment_details, ADD, 1457
48, Bonjibod, 2019-01-15 16:31:48, Business Lines, tbl_application_business_line, UPDATE, 1457
48, Bonjibod, 2019-01-15 16:31:48, Application - EMPLOYEES, tbl_application_form, UPDATE, 1457
48, Bonjibod, 2019-01-15 16:32:34, Assessment - ASSESSED, tbl_assessment, ADD, 1457
48, Bonjibod, 2019-01-15 16:32:34, Assessment - ASSESSED, tbl_assessment_fees, ADD, 1457
48, Bonjibod, 2019-01-15 16:32:35, Billing, tbl_billing_fees, ADD, 1457
48, Bonjibod, 2019-01-15 16:32:38, Ready to Assess - DONE, tbl_ready_to_assess, UPDATE, 1457
70, Bermejo, 2019-01-15 16:33:47, Assessment - ASSESSED, tbl_assessment, ADD, 1531
70, Bermejo, 2019-01-15 16:33:47, Assessment - ASSESSED, tbl_assessment_fees, ADD, 1531
70, Bermejo, 2019-01-15 16:33:48, Billing, tbl_billing_fees, ADD, 1531
70, Bermejo, 2019-01-15 16:33:48, Ready to Assess - DONE, tbl_ready_to_assess, UPDATE, 1531
48, Bonjibod, 2019-01-15 16:33:59, Assessment - DETAILS, tbl_assessment_details, ADD, 253
48, Bonjibod, 2019-01-15 16:34:02, Business Lines, tbl_application_business_line, UPDATE, 253
48, Bonjibod, 2019-01-15 16:34:02, Application - EMPLOYEES, tbl_application_form, UPDATE, 253
70, Bermejo, 2019-01-15 16:34:14, Assessment - APPROVED, tbl_assessment, UPDATE, 1531
48, Bonjibod, 2019-01-15 16:34:46, Assessment - ASSESSED, tbl_assessment, ADD, 253
48, Bonjibod, 2019-01-15 16:34:47, Assessment - ASSESSED, tbl_assessment_fees, ADD, 253
48, Bonjibod, 2019-01-15 16:34:48, Billing, tbl_billing_fees, ADD, 253
48, Bonjibod, 2019-01-15 16:34:48, Ready to Assess - DONE, tbl_ready_to_assess, UPDATE, 253
52, Pabalan, 2019-01-15 16:34:58, Assessment - DETAILS, tbl_assessment_details, ADD, 529
52, Pabalan, 2019-01-15 16:34:59, Business Lines, tbl_application_business_line, UPDATE, 529
52, Pabalan, 2019-01-15 16:34:59, Application - EMPLOYEES, tbl_application_form, UPDATE, 529
70, Bermejo, 2019-01-15 16:35:37, Assessment - APPROVED, tbl_assessment, UPDATE, 1457
70, Bermejo, 2019-01-15 16:36:27, Assessment - APPROVED, tbl_assessment, UPDATE, 253
70, Bermejo, 2019-01-15 16:36:36, Assessment - APPROVED, tbl_assessment, UPDATE, 253
70, Bermejo, 2019-01-15 16:36:41, Assessment - APPROVED, tbl_assessment, UPDATE, 253
70, Bermejo, 2019-01-15 16:36:54, Assessment - APPROVED, tbl_assessment, UPDATE, 253
52, Pabalan, 2019-01-15 16:38:37, Assessment - ASSESSED, tbl_assessment, ADD, 529
52, Pabalan, 2019-01-15 16:38:38, Assessment - ASSESSED, tbl_assessment_fees, ADD, 529
52, Pabalan, 2019-01-15 16:38:38, Billing, tbl_billing_fees, ADD, 529
52, Pabalan, 2019-01-15 16:38:38, Ready to Assess - DONE, tbl_ready_to_assess, UPDATE, 529
52, Pabalan, 2019-01-15 16:39:36, Assessment - DETAILS, tbl_assessment_details, ADD, 528
52, Pabalan, 2019-01-15 16:39:36, Business Lines, tbl_application_business_line, UPDATE, 528
52, Pabalan, 2019-01-15 16:39:36, Application - EMPLOYEES, tbl_application_form, UPDATE, 528
52, Pabalan, 2019-01-15 16:39:42, Assessment - ASSESSED, tbl_assessment, ADD, 528
52, Pabalan, 2019-01-15 16:39:42, Assessment - ASSESSED, tbl_assessment_fees, ADD, 528
52, Pabalan, 2019-01-15 16:39:42, Billing, tbl_billing_fees, ADD, 528
52, Pabalan, 2019-01-15 16:39:42, Ready to Assess - DONE, tbl_ready_to_assess, UPDATE, 528
